codigo,n_anpc,ano,mes,dia,data_alerta,hora_alerta,data_extincao,hora_extincao,data_1intervencao,hora_1intervencao,distrito,concelho,freguesia,local,dico_ine,lat,lon,x_militar,y_militar,coord_fonte,area_total_ha,area_povoamento_ha,area_mato_ha,area_agricola_ha,tipo,causa_codigo,causa_tipo,reacendimento,incendio_florestal,incendio_agricola,queimada,duracao_h
RO312502,2012150042293.0,2012,7,1,2012-07-01,13:18:00,2012-07-01,20:52:00,2012-07-01,13:41:00,Setúbal,Sines,Sines,BRR NOVO DA PROVENÇA,151301,37.923466,-8.772479,143780.0,106499.0,dms_recuperado,103.6926,91.5151,12.1775,0.0,Florestal,711.0,Reacendimento,0,1,0,0,7.57
TM212742,2012040009786.0,2012,7,13,2012-07-13,15:31:00,2012-07-13,23:12:00,2012-07-13,15:39:00,Bragança,Mogadouro,Mogadouro,Figueira,40810,41.313518,-6.733339,317214.0,483641.0,derivado_xy,121.4,40.0,81.4,0.0,Florestal,125.0,Negligente,0,1,0,0,7.68
TM212748,2012040009900.0,2012,7,15,2012-07-15,21:27:00,2012-07-16,07:48:00,2012-07-15,22:00:00,Bragança,Macedo de Cavaleiros,Lagoa,LAGOA,40516,41.443194,-6.766646,314198.0,497999.0,dms_recuperado,465.99,123.29,284.99,57.71,Florestal,449.0,Intencional,0,1,0,0,10.35
BI112967,2012090011702.0,2012,7,16,2012-07-16,16:44:00,2012-07-17,00:12:00,2012-07-16,16:56:00,Guarda,Trancoso,Vila Garcia,Tapadinhas - Freixial,91328,40.802222,-7.2325,275899.0,426500.0,dms_recuperado,197.0,74.0,100.8,22.2,Florestal,448.0,Intencional,0,1,0,0,7.47
BI112960,2012090011694.0,2012,7,16,2012-07-16,14:38:00,2012-07-17,09:13:00,2012-07-16,14:46:00,Guarda,Guarda,Porto da Carne,Porto da Carne\Poça do Barro,90732,40.60639,-7.28667,271639.0,404512.0,dms_recuperado,195.0,101.0,93.0,1.0,Florestal,133.0,Negligente,0,1,0,0,18.58
TM212750,2012040009930.0,2012,7,16,2012-07-16,11:36:00,2012-07-17,01:12:00,2012-07-16,11:48:00,Bragança,Macedo de Cavaleiros,Peredo,Peredo,40524,41.513889,-6.695556,320000.0,505957.0,dms_recuperado,100.0,0.0,100.0,0.0,Florestal,449.0,Intencional,1,1,0,0,13.6
RO112760,2012140030912.0,2012,7,17,2012-07-17,14:06:00,2012-07-18,10:45:00,2012-07-17,14:12:00,Santarém,Ourém,Formigais,Quebrada de Baixo,142107,39.736308,-8.436412,174000.0,307599.0,dms_recuperado,213.0,15.0,193.0,5.0,Florestal,448.0,Intencional,0,1,0,0,20.65
BL212770,2012060023628.0,2012,7,17,2012-07-17,16:05:00,2012-07-18,00:20:00,2012-07-17,16:11:00,Coimbra,Cantanhede,Vilamar,Corticeiro,60217,40.401345,-8.673945,154087.0,381540.0,dms_recuperado,139.63,122.88,16.75,0.0,Florestal,60.0,Desconhecida,0,1,0,0,8.25
AG112485,2012080021067.0,2012,7,18,2012-07-18,14:10:00,2012-07-20,22:26:00,2012-07-18,14:20:00,Faro,São Brás de Alportel,São Brás de Alportel,Catraia (Panela),81201,37.199465,-7.912403,219590.0,25972.0,dms_recuperado,24843.0,5790.0,15647.0,3406.0,Florestal,215.0,Negligente,0,1,0,0,56.27
RO112795,2012140031104.0,2012,7,18,2012-07-18,13:15:00,2012-07-19,20:00:00,2012-07-18,13:29:00,Santarém,Tomar,Casais,SABACHEIRA / Monchite,141805,39.641763,-8.357002,180780.0,297082.0,dms_recuperado,1212.0,650.0,362.0,200.0,Florestal,448.0,Intencional,0,1,0,0,30.75
AT212264,2012120010126.0,2012,7,18,2012-07-18,18:08:00,2012-07-19,14:25:00,2012-07-18,18:44:00,Portalegre,Ponte de Sor,Ponte de Sor,Tramaga,121303,39.216893,-8.029158,208976.0,249892.0,dms_recuperado,934.97,934.97,0.0,0.0,Florestal,448.0,Intencional,0,1,0,0,20.28
TM212760,2012040010108.0,2012,7,18,2012-07-18,14:43:00,2012-07-19,08:02:00,2012-07-18,14:56:00,Bragança,Torre de Moncorvo,Castedo,VILARINHO DA CASTANHEIRA,40906,41.214158,-7.164263,281252.0,472114.0,dms_recuperado,845.64,36.2,809.44,0.0,Florestal,125.0,Negligente,0,1,0,0,17.32
BI112981,2012090011835.0,2012,7,18,2012-07-18,15:07:00,2012-07-18,22:57:00,2012-07-18,15:14:00,Guarda,Figueira de Castelo Rodrigo,Colmeal,N221 - Entroncamento do Bizarril,90405,40.8425,-6.998611,295562.0,431195.0,dms_recuperado,425.0,100.0,245.0,80.0,Florestal,630.0,Desconhecida,0,1,0,0,7.83
RO112785,2012140031144.0,2012,7,18,2012-07-18,16:42:00,2012-07-19,02:11:00,2012-07-18,16:55:00,Santarém,Tomar,Paialvo,CURVACEIRAS / Charneca da Peralva,141809,39.536335,-8.446006,173099.0,285400.0,dms_recuperado,160.0,75.0,45.0,40.0,Florestal,222.0,Negligente,0,1,0,0,9.48
BL1121616,2012180026021.0,2012,7,18,2012-07-18,14:24:00,2012-07-19,04:18:00,2012-07-18,14:32:00,Viseu,Viseu,Fragosela,QTA DA FONTINHA,182315,40.632044,-7.854362,223583.0,407054.0,dms_recuperado,124.0,48.0,76.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,13.9
AG112493,2012080021184.0,2012,7,19,2012-07-19,13:49:00,2012-07-20,06:54:00,2012-07-19,14:15:00,Faro,Castro Marim,Azinhal,Azinhal,80401,37.311535,-7.459623,259699.0,38599.0,dms_recuperado,418.566,418.566,0.0,0.0,Florestal,610.0,Desconhecida,0,1,0,0,17.08
TM212773,2012040010187.0,2012,7,19,2012-07-19,17:07:00,2012-07-20,22:10:00,2012-07-19,17:27:00,Bragança,Torre de Moncorvo,Adeganha,Quinta do Zimbro- Junqueira,40902,41.270017,-7.080538,288199.0,478399.0,dms_recuperado,356.69,0.0,356.69,0.0,Florestal,125.0,Negligente,0,1,0,0,29.05
BL1121636,2012180026176.0,2012,7,19,2012-07-19,13:12:00,2012-07-20,00:32:00,2012-07-19,13:21:00,Viseu,Mangualde,Fornos de Maceira Dão,Vila Garcia,180607,40.396389,-8.133056,199899.0,381040.0,dms_recuperado,301.98,103.6,180.38,18.0,Florestal,711.0,Reacendimento,1,1,0,0,11.33
BL1121653,2012180026305.0,2012,7,20,2012-07-20,10:04:00,2012-07-21,04:00:00,2012-07-20,10:15:00,Viseu,Sernancelhe,Carregal,Forca,181802,40.899757,-7.568234,247599.0,436899.0,dms_recuperado,342.0,13.8,328.2,0.0,Florestal,448.0,Intencional,0,1,0,0,17.93
AT112317,2012070013765.0,2012,7,20,2012-07-20,15:09:00,2012-07-20,19:30:00,2012-07-20,15:20:00,Évora,Arraiolos,Arraiolos,ADUA,70201,38.764167,-8.041944,207819.0,199805.0,dms_recuperado,184.82,184.82,0.0,0.0,Florestal,142.0,Negligente,0,1,0,0,4.35
BI212331,2012050014148.0,2012,7,21,2012-07-21,18:35:00,2012-07-22,08:36:00,2012-07-21,18:47:00,Castelo Branco,Oleiros,Cambas,Foz da Ribeira da Póvoa de Cambas - Cambas,50603,40.005833,-7.844444,224532.0,337729.0,dms_recuperado,380.785,357.785,11.0,12.0,Florestal,222.0,Negligente,0,1,0,0,14.02
RO2121574,2012110101103.0,2012,7,22,2012-07-22,12:54:00,2012-07-22,20:07:00,2012-07-22,13:06:00,Lisboa,Azambuja,Aveiras de Baixo,Quinta do Barão - Casais das Comeias,110302,39.122778,-8.874722,135760.0,239876.0,dms_recuperado,130.2,115.0,5.2,10.0,Florestal,124.0,Negligente,0,1,0,0,7.22
TM212801,2012040010547.0,2012,7,24,2012-07-24,15:55:00,2012-07-25,00:13:00,2012-07-24,15:55:00,Bragança,Freixo de Espada à Cinta,Poiares,Muro das Gralhas- PNDI,40406,41.076708,-6.884262,304954.0,457148.0,dms_recuperado,567.16,5.84,550.32,11.0,Florestal,125.0,Negligente,0,1,0,0,8.3
BL212932,2012060026502.0,2012,8,7,2012-08-07,17:01:00,2012-08-08,04:00:00,2012-08-07,17:11:00,Coimbra,Oliveira do Hospital,Vila Pouca da Beira,Digueifel,61120,40.293124,-7.939064,216500.0,369400.0,dms_recuperado,192.0,79.0,113.0,0.0,Florestal,152.0,Negligente,0,1,0,0,10.98
TM212842,2012040011588.0,2012,8,8,2012-08-08,13:28:00,2012-08-09,11:14:00,2012-08-08,13:40:00,Bragança,Vimioso,Campo de Víboras,ALGOSO (Reta Garcia),41106,41.513065,-6.535562,333368.0,506090.0,dms_recuperado,1924.9582,512.0,1366.9582,46.0,Florestal,125.0,Negligente,0,1,0,0,21.77
BL212941,2012060026612.0,2012,8,8,2012-08-08,15:06:00,2012-08-08,22:49:00,2012-08-08,15:20:00,Coimbra,Lousã,Foz de Arouce,Póvoa de Serpins,60702,40.176263,-8.249817,190059.0,356412.0,dms_recuperado,222.0,200.0,22.0,0.0,Florestal,44.0,Intencional,0,1,0,0,7.72
TM212849,2012040011663.0,2012,8,9,2012-08-09,12:47:00,2012-08-10,00:22:00,2012-08-09,13:10:00,Bragança,Vimioso,Matela,Avinhó,41108,41.517812,-6.614144,326798.0,506500.0,dms_recuperado,280.7955,20.0,260.7955,0.0,Florestal,610.0,Desconhecida,0,1,0,0,11.58
BL4121040,2012100030526.0,2012,8,9,2012-08-09,15:00:00,2012-08-10,12:27:00,2012-08-09,15:06:00,Leiria,Figueiró dos Vinhos,Figueiró dos Vinhos,Ponte S. Simão,100804,39.901111,-8.274722,187771.0,326050.0,dms_recuperado,225.0,163.0,62.0,0.0,Florestal,449.0,Intencional,0,1,0,0,21.45
TM1121411,2012170014914.0,2012,8,11,2012-08-11,13:47:00,2012-08-12,07:46:00,2012-08-11,13:54:00,Vila Real,Chaves,Vilarinho das Paranheiras,QUINTA DO CALVÁRIO,170346,41.663339,-7.576033,246399.0,521700.0,dms_recuperado,560.47,290.0,140.47,130.0,Florestal,449.0,Intencional,0,1,0,0,17.98
TM212876,2012040012078.0,2012,8,14,2012-08-14,13:26:00,2012-08-14,19:34:00,2012-08-14,13:35:00,Bragança,Vila FLor,Freixiel,Vieiro,41005,41.341763,-7.262175,272899.0,486199.0,dms_recuperado,151.83,5.41,130.91,15.51,Florestal,60.0,Desconhecida,0,1,0,0,6.13
BI1121192,2012090014664.0,2012,8,30,2012-08-30,21:18:00,2012-08-31,01:10:00,,,Guarda,Vila Nova De Foz Côa,Santa Comba,TOMADIAS / CHÃS,91412,40.960603,-7.140682,283550.0,443977.0,dms_recuperado,205.0,12.0,174.0,19.0,Florestal,125.0,Negligente,0,1,0,0,3.87
BL1122035,2012180032566.0,2012,8,31,2012-08-31,10:34:00,2012-09-01,18:13:00,2012-08-31,10:40:00,Viseu,Sernancelhe,Sarzeda,SARZEDA,181815,40.9075,-7.460833,256634.0,437827.0,dms_recuperado,1136.0,52.14,1083.86,0.0,Florestal,448.0,Intencional,0,1,0,0,31.65
TM1121590,2012170016717.0,2012,8,31,2012-08-31,21:55:00,2012-09-01,08:30:00,2012-08-31,22:05:00,Vila Real,Chaves,Águas Frias,águas santas,170301,41.766653,-7.358993,264373.0,533314.0,dms_recuperado,116.0,0.0,116.0,0.0,Florestal,449.0,Intencional,0,1,0,0,10.58
BL2121094,2012060029799.0,2012,8,31,2012-08-31,20:02:00,2012-09-01,04:31:00,2012-08-31,20:15:00,Coimbra,Pampilhosa da Serra,Pampilhosa da Serra,SOEIRINHO,61206,40.093263,-7.985362,212600.0,347200.0,dms_recuperado,111.0,3.6,107.4,0.0,Florestal,449.0,Intencional,0,1,0,0,8.48
BL4121202,2012100034142.0,2012,9,1,2012-09-01,14:20:00,2012-09-02,02:14:00,2012-09-01,14:35:00,Leiria,Óbidos,Olho Marinho,Cabeço da Grotas - Planalto das Cezaredas,101203,39.32083,-9.24917,103755.0,262021.0,dms_recuperado,518.0,518.0,0.0,0.0,Florestal,448.0,Intencional,0,1,0,0,11.9
BL4121181,2012100034131.0,2012,9,1,2012-09-01,13:30:00,2012-09-01,21:05:00,2012-09-01,13:45:00,Leiria,Caldas da Rainha,Vidais,VIDAIS,100615,39.370782,-9.054463,120602.0,267378.0,dms_recuperado,102.0,102.0,0.0,0.0,Florestal,448.0,Intencional,0,1,0,0,7.58
RO1121098,2012100034283.0,2012,9,2,2012-09-02,12:20:00,2012-09-04,08:30:00,2012-09-02,12:30:00,Santarém,Ourém,Ribeira do Farrio,MATA,142118,39.785495,-8.523253,166579.0,313090.0,dms_recuperado,6379.0,3130.0,1000.0,2249.0,Florestal,448.0,Intencional,0,1,0,0,44.17
BI1121221,2012090014863.0,2012,9,2,2012-09-02,21:10:00,2012-09-06,10:12:00,2012-09-02,21:22:00,Guarda,Seia,Torrozelo,Cova do Sapo- Etar de S.Romão,91222,40.385833,-7.766111,231060.0,379921.0,dms_recuperado,2530.0,2280.0,200.0,50.0,Florestal,448.0,Intencional,0,1,0,0,85.03
RO1121103,2012140038446.0,2012,9,2,2012-09-02,20:14:00,2012-09-04,22:00:00,2012-09-02,20:30:00,Santarém,Tomar,São Pedro de Tomar,SERRA / Amoreira,141813,39.536657,-8.35018,181338.0,285411.0,dms_recuperado,1954.0,670.0,1084.0,200.0,Florestal,448.0,Intencional,0,1,0,0,49.77
BL3122331,2012010048616.0,2012,9,2,2012-09-02,12:20:00,2012-09-05,01:45:00,2012-09-02,12:32:00,Aveiro,Águeda,Valongo do Vouga,Salgueiro,10119,40.624722,-8.298889,185969.0,406248.0,dms_recuperado,977.0,967.0,10.0,0.0,Florestal,6.0,Desconhecida,0,1,0,0,61.42
BL3122361,2012010048655.0,2012,9,2,2012-09-02,14:44:00,2012-09-03,02:18:00,2012-09-02,14:47:00,Aveiro,Albergaria-a-Velha,Albergaria-a-Velha,Assilho,10201,40.684483,-8.483271,170400.0,412900.0,dms_recuperado,370.0,360.0,10.0,0.0,Florestal,6.0,Desconhecida,0,1,0,0,11.57
BL1122021,2012180032909.0,2012,9,2,2012-09-02,14:02:00,2012-09-04,05:18:00,2012-09-02,14:07:00,Viseu,Mangualde,Mangualde,São Cosmado,180610,40.612451,-7.783354,229599.0,404900.0,derivado_xy,324.3,35.2,289.1,0.0,Florestal,448.0,Intencional,0,1,0,0,39.27
DM4121965,2012030045556.0,2012,9,2,2012-09-02,00:39:00,2012-09-02,02:55:00,2012-09-02,00:50:00,Braga,Cabeceiras de Basto,Rio Douro,ASNELA (M3),30415,41.557427,-7.940727,216051.0,509805.0,dms_recuperado,303.0,3.0,300.0,0.0,Florestal,711.0,Reacendimento,1,1,0,0,2.27
BL2121090,2012060030027.0,2012,9,2,2012-09-02,15:23:00,2012-09-02,22:18:00,2012-09-02,15:35:00,Coimbra,Figueira da Foz,Santana,Santana,60516,40.194012,-8.718455,150156.0,358541.0,dms_recuperado,260.0,255.0,5.0,0.0,Florestal,448.0,Intencional,0,1,0,0,6.92
BL1122061,2012180032907.0,2012,9,2,2012-09-02,13:46:00,2012-09-04,05:18:00,2012-09-02,13:55:00,Viseu,Mangualde,Mangualde,Darei (Moreira),180610,40.551389,-7.918333,218185.0,398102.0,dms_recuperado,257.26,152.69,104.57,0.0,Florestal,448.0,Intencional,0,1,0,0,39.53
BL4121185,2012100034306.0,2012,9,2,2012-09-02,13:57:00,2012-09-02,19:36:00,2012-09-02,14:05:00,Leiria,Bombarral,Bombarral,BARREIRAS,100501,39.245883,-9.15015,112200.0,253599.0,dms_recuperado,101.6,68.3,33.3,0.0,Florestal,630.0,Desconhecida,0,1,0,0,5.65
BL1122099,2012180033027.0,2012,9,3,2012-09-03,12:48:00,2012-09-05,14:24:00,2012-09-03,12:55:00,Viseu,Viseu,Cepões,QTA.SOBREIRA (Quinta da Sobreira),182308,40.743333,-7.877778,221561.0,419435.0,dms_recuperado,3074.0,1603.8,1470.2,0.0,Florestal,211.0,Negligente,0,1,0,0,49.6
BL1122101,2012180033109.0,2012,9,3,2012-09-03,22:05:00,2012-09-06,03:21:00,2012-09-03,22:20:00,Viseu,Carregal do Sal,Oliveira do Conde,Azenha,180204,40.432222,-7.956944,214836.0,385034.0,dms_recuperado,1670.0,1560.0,110.0,0.0,Florestal,448.0,Intencional,0,1,0,0,53.27
AT312428,2012020020455.0,2012,9,3,2012-09-03,02:30:00,2012-09-03,03:07:00,2012-09-03,02:52:00,Beja,Vidigueira,Vidigueira,Herdade do Gago,21403,38.2325,-7.734167,234813.0,140884.0,dms_recuperado,697.61,661.0,36.61,0.0,Florestal,449.0,Intencional,0,1,0,0,0.62
BL4121226,2012100034499.0,2012,9,3,2012-09-03,15:05:00,2012-09-05,01:53:00,2012-09-03,15:15:00,Leiria,Alvaiázere,Maçãs de Dona Maria,Charneca,100204,39.865,-8.325833,183384.0,322059.0,dms_recuperado,506.0,350.0,156.0,0.0,Florestal,449.0,Intencional,0,1,0,0,34.8
BL1122059,2012180033023.0,2012,9,3,2012-09-03,11:47:00,2012-09-04,16:40:00,2012-09-03,12:00:00,Viseu,Oliveira de Frades,Sejães,SEJÃES,181010,40.744431,-8.199429,194399.0,419500.0,dms_recuperado,474.0,460.3,13.7,0.0,Florestal,448.0,Intencional,0,1,0,0,28.88
BL2121080,2012060030091.0,2012,9,3,2012-09-03,05:06:00,2012-09-03,16:19:00,2012-09-03,05:15:00,Coimbra,Tábua,Carapinha,CARAPINHA,61603,40.282498,-8.097647,203016.0,368202.0,dms_recuperado,384.0,345.0,39.0,0.0,Florestal,448.0,Intencional,0,1,0,0,11.22
BI212454,2012050017388.0,2012,9,3,2012-09-03,12:37:00,2012-09-04,11:27:00,2012-09-03,12:53:00,Castelo Branco,Castelo Branco,Almaceda,Enchavosa,50202,40.002693,-7.673177,239274.0,337233.0,dms_recuperado,238.02,205.35,32.67,0.0,Florestal,630.0,Desconhecida,0,1,0,0,22.83
RO2122445,2012110121002.0,2012,9,3,2012-09-03,14:59:00,2012-09-04,00:22:00,2012-09-03,15:10:00,Lisboa,Torres Vedras,Ramalhal,Abrunheira / Casal da Malfarta,111311,39.128954,-9.206648,107062.0,240849.0,dms_recuperado,172.0,109.0,63.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,9.38
BI1121235,2012090014926.0,2012,9,3,2012-09-03,16:48:00,2012-09-04,10:36:00,2012-09-03,17:00:00,Guarda,Guarda,Avelãs de Ambom,Quinta da Barreira Branca,90707,40.621111,-7.234167,275954.0,406388.0,dms_recuperado,165.0,42.0,123.0,0.0,Florestal,225.0,Negligente,0,1,0,0,17.8
BI1121243,2012090014967.0,2012,9,4,2012-09-04,09:51:00,2012-09-05,18:35:00,2012-09-04,09:55:00,Guarda,Gouveia,Ribamondego,Lameirão de Baixo,90614,40.558889,-7.598889,245129.0,399224.0,dms_recuperado,1602.0,1212.0,390.0,0.0,Florestal,448.0,Intencional,0,1,0,0,32.73
BL1122189,2012180033258.0,2012,9,4,2012-09-04,19:17:00,2012-09-05,21:46:00,2012-09-04,19:23:00,Viseu,Mangualde,Santiago de Cassurrães,Contensas de Cima,180615,40.555833,-7.722222,234678.0,398816.0,dms_recuperado,608.92,143.14,465.78,0.0,Florestal,448.0,Intencional,0,1,0,0,26.48
RO2122451,2012110121429.0,2012,9,4,2012-09-04,11:48:00,2012-09-04,23:01:00,2012-09-04,11:52:00,Lisboa,Cadaval,Vilar,Pereiro - Serra Montejunto,110410,39.180493,-9.088798,117420.0,246282.0,dms_recuperado,192.0,102.0,90.0,0.0,Florestal,449.0,Intencional,0,1,0,0,11.22
DM2124033,2012130098639.0,2012,9,4,2012-09-04,04:55:00,2012-09-04,14:18:00,2012-09-04,05:10:00,Porto,Marco de Canaveses,Soalhães,L. VENDA GIESTA,130722,41.164388,-8.095816,203131.0,466136.0,dms_recuperado,148.0,25.0,123.0,0.0,Florestal,448.0,Intencional,0,1,0,0,9.38
TM1121638,2012170017057.0,2012,9,4,2012-09-04,04:38:00,2012-09-04,18:30:00,2012-09-04,04:55:00,Vila Real,Vila Real,Vila Marim,MINAS DA SEARA - MUAS,171429,41.33257,-7.798211,228037.0,484867.0,dms_recuperado,125.0,12.0,113.0,0.0,Florestal,311.0,Intencional,0,1,0,0,13.87
BL1122165,2012180033204.0,2012,9,4,2012-09-04,13:34:00,2012-09-05,09:25:00,2012-09-04,13:42:00,Viseu,Cinfães,Nespereira,CASTELINHO,180409,41.00824,-8.150797,198513.0,448794.0,dms_recuperado,124.0,10.0,114.0,0.0,Florestal,448.0,Intencional,0,1,0,0,19.85
TM212969,2012040013739.0,2012,9,4,2012-09-04,21:28:00,2012-09-05,09:26:00,2012-09-04,21:55:00,Bragança,Macedo de Cavaleiros,Talhas,TALHAS,40530,41.49004,-6.695017,320098.0,503299.0,dms_recuperado,110.0,0.0,110.0,0.0,Florestal,125.0,Negligente,0,1,0,0,11.97
BL2121148,2012060030550.0,2012,9,6,2012-09-06,12:49:00,2012-09-07,04:59:00,2012-09-06,12:52:00,Coimbra,Arganil,Coja,Salgueiral,60108,40.251033,-7.996042,211662.0,364717.0,dms_recuperado,901.99,721.2,180.79,0.0,Florestal,223.0,Negligente,0,1,0,0,16.17
BI1121267,2012090015098.0,2012,9,6,2012-09-06,15:06:00,2012-09-07,17:38:00,2012-09-06,15:26:00,Guarda,Fornos de Algodres,Sobral Pichorro,"Mata (Rua do Ribeiro 10, 6370, Portugal)",90513,40.680278,-7.458056,256956.0,412788.0,dms_recuperado,475.0,74.0,374.0,27.0,Florestal,448.0,Intencional,0,1,0,0,26.53
BL4121252,2012100034970.0,2012,9,6,2012-09-06,14:03:00,2012-09-07,06:44:00,2012-09-06,14:10:00,Leiria,Alvaiázere,Alvaiázere,GAMANHOS,100202,39.840888,-8.395088,177576.0,319200.0,dms_recuperado,175.78,8.0,167.78,0.0,Florestal,449.0,Intencional,0,1,0,0,16.68
BI1121263,2012090015069.0,2012,9,6,2012-09-06,02:21:00,2012-09-07,00:59:00,2012-09-06,02:40:00,Guarda,Gouveia,Aldeias,Encruzilhadas,90601,40.461667,-7.594167,245611.0,388428.0,dms_recuperado,125.0,35.0,90.0,0.0,Florestal,448.0,Intencional,0,1,0,0,22.63
BL1122300,2012180033771.0,2012,9,7,2012-09-07,16:35:00,2012-09-08,03:00:00,2012-09-07,16:45:00,Viseu,Vila Nova de Paiva,Touro,Cerdeira/POVOA (Cerdeira),182205,40.898889,-7.733056,233705.0,436746.0,dms_recuperado,485.0,5.0,480.0,0.0,Florestal,51.0,Natural,0,1,0,0,10.42
TM212976,2012040013888.0,2012,9,7,2012-09-07,00:22:00,2012-09-07,14:36:00,2012-09-07,00:45:00,Bragança,Torre de Moncorvo,Lousa,LOUSA,40911,41.169096,-7.175095,280399.0,467099.0,dms_recuperado,275.05,0.0,275.05,0.0,Florestal,125.0,Negligente,0,1,0,0,14.23
TM1121728,2012170017503.0,2012,9,8,2012-09-08,11:10:00,2012-09-08,12:25:00,2012-09-08,11:25:00,Vila Real,Chaves,Redondelo,LAMA LONGA - Pastoria,170324,41.735958,-7.537452,249557.0,529787.0,dms_recuperado,438.0,254.0,169.0,15.0,Florestal,448.0,Intencional,0,1,0,0,1.25
BL2121176,2012060030857.0,2012,9,8,2012-09-08,12:38:00,2012-09-09,21:01:00,2012-09-08,12:40:00,Coimbra,Arganil,Arganil,Lomba,60102,40.198455,-8.00539,210875.0,358877.0,dms_recuperado,254.86,114.7,140.16,0.0,Florestal,51.0,Natural,0,1,0,0,32.38
BL1122334,2012180033925.0,2012,9,8,2012-09-08,14:14:00,2012-09-08,17:49:00,2012-09-08,14:15:00,Viseu,Sátão,Ferreira de Aves,CARRASQUEIRA,181704,40.808898,-7.663108,239659.0,426762.0,dms_recuperado,159.0,32.0,127.0,0.0,Florestal,711.0,Reacendimento,1,1,0,0,3.58
TM2121013,2012040014403.0,2012,9,14,2012-09-14,16:40:00,2012-09-18,09:35:00,2012-09-14,16:55:00,Bragança,Macedo de Cavaleiros,Bornes,Alvaro Maio,40505,41.458131,-7.012197,293656.0,499364.0,dms_recuperado,530.0,132.0,398.0,0.0,Florestal,60.0,Desconhecida,0,1,0,0,88.92
TM2121034,2012040014446.0,2012,9,15,2012-09-15,14:03:00,2012-09-16,11:13:00,2012-09-15,14:25:00,Bragança,Mogadouro,Meirinhos,MEIRINHOS,40809,41.273013,-6.797052,311948.0,479059.0,dms_recuperado,790.19,179.0,611.19,0.0,Florestal,125.0,Negligente,1,1,0,0,21.17
TM2121032,2012040014455.0,2012,9,15,2012-09-15,16:08:00,2012-09-16,17:28:00,2012-09-15,16:20:00,Bragança,Carrazeda de Ansiães,Marzagão,LINHARES,40309,41.2125,-7.32833,267495.0,471790.0,dms_recuperado,223.02,155.83,14.69,52.5,Florestal,124.0,Negligente,0,1,0,0,25.33
DM2124749,2012130103908.0,2012,9,15,2012-09-15,15:06:00,2012-09-15,22:15:00,2012-09-15,15:15:00,Porto,Maia,Folgosa,FOLGOSA,130603,41.27278,-8.54028,165886.0,478254.0,dms_recuperado,188.22,150.56,37.66,0.0,Florestal,449.0,Intencional,0,1,0,0,7.15
BL2121216,2012060031785.0,2012,9,15,2012-09-15,15:53:00,2012-09-15,23:37:00,2012-09-15,16:00:00,Coimbra,Condeixa-a-Nova,Condeixa-a-Velha,Avenal,60405,40.106998,-8.463165,171859.0,348767.0,dms_recuperado,117.0,100.0,17.0,0.0,Florestal,448.0,Intencional,0,1,0,0,7.73
TM2121042,2012040014530.0,2012,9,16,2012-09-16,21:20:00,2012-09-17,18:11:00,2012-09-16,21:30:00,Bragança,Macedo de Cavaleiros,Lagoa,LAGOA (Moinho do Cubo),40516,41.447865,-6.728853,317348.0,498569.0,dms_recuperado,204.0,0.0,204.0,0.0,Florestal,125.0,Negligente,0,1,0,0,20.85
TM1121856,2012170018129.0,2012,9,16,2012-09-16,11:00:00,2012-09-17,03:16:00,2012-09-16,11:14:00,Vila Real,Peso da Régua,Sedielos,BOCO,170809,41.204228,-7.862048,222737.0,470595.0,dms_recuperado,189.79,0.0,189.79,0.0,Florestal,448.0,Intencional,0,1,0,0,16.27
TM2121070,2012040014680.0,2012,9,18,2012-09-18,20:32:00,2012-09-19,12:32:00,2012-09-18,20:50:00,Bragança,Mogadouro,Bemposta,BEMPOSTA - PNDI,40802,41.312781,-6.500694,336698.0,483900.0,dms_recuperado,408.41,70.0,303.41,35.0,Florestal,121.0,Negligente,0,1,0,0,16.0
BL2121249,2012060032190.0,2012,9,18,2012-09-18,16:26:00,2012-09-19,19:00:00,2012-09-18,16:33:00,Coimbra,Coimbra,Torres do Mondego,Palheiros,60329,40.201667,-8.361667,180536.0,359255.0,dms_recuperado,231.4,159.4,72.0,0.0,Florestal,448.0,Intencional,0,1,0,0,26.57
BL1122597,2012180036148.0,2012,9,22,2012-09-22,14:54:00,2012-09-22,22:49:00,2012-09-22,15:00:00,Viseu,Viseu,Santos Evos,Sernada,182325,40.672929,-7.835078,225199.0,411599.0,dms_recuperado,272.0,182.0,90.0,0.0,Florestal,448.0,Intencional,0,1,0,0,7.92
BI212571,2012050019818.0,2012,10,9,2012-10-09,16:17:00,2012-10-09,23:02:00,2012-10-09,16:18:00,Castelo Branco,Belmonte,Maçainhas,Vale de Somares,50105,40.403833,-7.301188,270622.0,382006.0,dms_recuperado,102.5,5.0,97.0,0.5,Florestal,121.0,Negligente,0,1,0,0,6.75
DM41354,2013030021385.0,2013,4,20,2013-04-20,14:26:00,2013-04-20,17:54:00,2013-04-20,15:00:00,Braga,Fafe,Vila Cova,RUA FORNELO(M3),30735,41.513036,-8.193574,194954.0,504858.0,dms_recuperado,285.0,57.0,228.0,0.0,Florestal,448.0,Intencional,0,1,0,0,3.47
